label,gender,profession,ideology_binary,ideology_multiclass
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6a8a6eb3c827ef409ef58a4ab6455a53,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6adffce48b9cfe265a173ab731b3f412,male,journalist,left,moderate_left
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b13a723bd149ece74b2a2b81a6c5882,male,journalist,right,moderate_right
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6b1464fa266d898ceb7d8736f7673fa8,male,journalist,left,moderate_left
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6bfe98ab64b8ea1ba0a938a8b2cddc78,male,journalist,right,right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
6c174f7bfc5e4bf4553f47e4e834c0e7,male,journalist,right,moderate_right
